codigo_linha,LetreiroCompleto,DescricaoCompleto,Sentido,TipoLinhaDescricao,LinhaCircular,latitude,longitude,acessivel,periodo_do_dia,dia_semana,hr_atualizacao,data_ingestao
4002-10,4002-10,4002-10 - TERM. VL. CARRÃO,Ida,Radial,Nao,-23.564975,-46.4676125,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
4003-10,4003-10,4003-10 - E.T. ITAQUERA,Ida,Radial,Nao,-23.5349085,-46.45375,Sim,Noite,Quarta,2025-12-03T23:29:49.000Z,2025-12-03T23:38:49.658Z
4003-10,4003-10,4003-10 - INÁCIO MONTEIRO,Volta,Radial,Nao,-23.5647355,-46.4073585,Sim,Noite,Quarta,2025-12-03T23:29:48.000Z,2025-12-03T23:38:49.658Z
4004-10,4004-10,4004-10 - BARRO BRANCO,Ida,Radial,Sim,-23.5826465,-46.408255999999994,Sim,Noite,Quarta,2025-12-03T23:29:49.000Z,2025-12-03T23:38:49.658Z
4004-10,4004-10,4004-10 - TERM. CID. TIRADENTES,Volta,Radial,Sim,-23.5849955,-46.3906585,Sim,Noite,Quarta,2025-12-03T23:29:39.000Z,2025-12-03T23:38:49.658Z
4005-10,4005-10,4005-10 - BARRO BRANCO,Ida,Radial,Sim,-23.5834805,-46.407314,Sim,Noite,Quarta,2025-12-03T23:29:52.000Z,2025-12-03T23:38:49.658Z
4005-10,4005-10,4005-10 - TERM. CID. TIRADENTES,Volta,Radial,Sim,-23.587917375,-46.406146625,Sim,Noite,Quarta,2025-12-03T23:29:55.000Z,2025-12-03T23:38:49.658Z
4006-10,4006-10,4006-10 - CIRCULAR,Ida,Radial,Sim,-23.596856,-46.436479,Sim,Noite,Quarta,2025-12-03T23:29:25.000Z,2025-12-03T23:38:49.658Z
4006-10,4006-10,4006-10 - JD. NOVA VITÓRIA,Volta,Radial,Sim,-23.597508125,-46.43578525,Sim,Noite,Quarta,2025-12-03T23:29:49.000Z,2025-12-03T23:38:49.658Z
4006-21,4006-21,4006-21 - CIRCULAR,Ida,Interbairros,Sim,-23.61114025,-46.43407825,Sim,Noite,Quarta,2025-12-03T23:09:57.000Z,2025-12-03T23:38:49.658Z
4006-21,4006-21,4006-21 - JD. NOVA VITÓRIA,Volta,Interbairros,Sim,-23.59722475,-46.436351125,Sim,Noite,Quarta,2025-12-03T23:29:34.000Z,2025-12-03T23:38:49.658Z
4007-10,4007-10,4007-10 - COHAB JUSCELINO,Volta,Radial,Nao,-23.555204,-46.5171275,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
4007-10,4007-10,4007-10 - TERM. VL. CARRÃO,Ida,Radial,Nao,-23.565451,-46.3961775,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
4008-10,4008-10,4008-10 - JD. CIBELE,Volta,Radial,Nao,-23.561977875,-46.5172335,Sim,Noite,Quarta,2025-12-03T23:29:51.000Z,2025-12-03T23:38:49.658Z
4008-10,4008-10,4008-10 - TERM. VL. CARRÃO,Ida,Radial,Nao,-23.576673,-46.4371055,Sim,Noite,Quarta,2025-12-03T23:29:27.000Z,2025-12-03T23:38:49.658Z
4008-21,4008-21,4008-21 - CIRCULAR,Ida,Interbairros,Sim,-23.579354000000002,-46.4323725,Sim,Noite,Quarta,2025-12-03T23:29:12.000Z,2025-12-03T23:38:49.658Z
4008-21,4008-21,4008-21 - COHAB JOSÉ BONIFÁCIO C,Volta,Interbairros,Sim,-23.569995,-46.446952499999995,Sim,Noite,Quarta,2025-12-03T23:09:55.000Z,2025-12-03T23:38:49.658Z
4011-10,4011-10,4011-10 - JD. LIMOEIRO,Volta,Radial,Nao,-23.6115555,-46.4253555,Sim,Noite,Quarta,2025-12-03T23:29:48.000Z,2025-12-03T23:38:49.658Z
4011-10,4011-10,4011-10 - TERM. SÃO MATEUS,Ida,Radial,Nao,-23.622194,-46.413724,Sim,Noite,Quarta,2025-12-03T23:29:38.000Z,2025-12-03T23:38:49.658Z
4012-10,4012-10,4012-10 - JD. IGUATEMI,Volta,Radial,Nao,-23.602895,-46.443481500000004,Sim,Noite,Quarta,2025-12-03T23:29:42.000Z,2025-12-03T23:38:49.658Z
4012-10,4012-10,4012-10 - TERM. SÃO MATEUS,Ida,Radial,Nao,-23.598098999999998,-46.4409325,Sim,Noite,Quarta,2025-12-03T23:29:51.000Z,2025-12-03T23:38:49.658Z
4013-10,4013-10,4013-10 - JD. STO. ANDRÉ,Volta,Radial,Nao,-23.617158,-46.468715,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
4013-10,4013-10,4013-10 - TERM. SÃO MATEUS,Ida,Radial,Nao,-23.6286125,-46.4456995,Sim,Noite,Quarta,2025-12-03T23:29:38.000Z,2025-12-03T23:38:49.658Z
4015-10,4015-10,4015-10 - PQ. SÃO RAFAEL,Volta,Radial,Sim,-23.6273935,-46.470782,Sim,Noite,Quarta,2025-12-03T23:29:27.000Z,2025-12-03T23:38:49.658Z
4015-10,4015-10,4015-10 - TERM. SÃO MATEUS,Ida,Radial,Sim,-23.632526,-46.473253,Sim,Noite,Quarta,2025-12-03T23:29:26.000Z,2025-12-03T23:38:49.658Z
4016-10,4016-10,4016-10 - PQ. SÃO RAFAEL,Volta,Radial,Sim,-23.6327095,-46.47306675,Sim,Noite,Quarta,2025-12-03T23:29:42.000Z,2025-12-03T23:38:49.658Z
4016-10,4016-10,4016-10 - TERM. SÃO MATEUS,Ida,Radial,Sim,-23.6325315,-46.473414000000005,Sim,Noite,Quarta,2025-12-03T23:29:21.000Z,2025-12-03T23:38:49.658Z
4018-10,4018-10,4018-10 - METALÚRGICOS,Volta,Radial,Nao,-23.590642250000002,-46.416775,Sim,Noite,Quarta,2025-12-03T23:29:52.000Z,2025-12-03T23:38:49.658Z
4018-10,4018-10,4018-10 - TERM. SÃO MATEUS,Ida,Radial,Nao,-23.595320625,-46.438813624999995,Sim,Noite,Quarta,2025-12-03T23:29:52.000Z,2025-12-03T23:38:49.658Z
4019-10,4019-10,4019-10 - CIRCULAR,Ida,Radial,Sim,-23.5435085,-46.4693995,Sim,Noite,Quarta,2025-12-03T22:49:11.000Z,2025-12-03T23:38:49.658Z
4019-10,4019-10,4019-10 - METRÔ ITAQUERA,Volta,Radial,Sim,-23.542802000000002,-46.470636,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
4020-10,4020-10,4020-10 - E. T. ITAQUERA,Volta,Radial,Sim,-23.564302750000003,-46.4462245,Sim,Noite,Quarta,2025-12-03T23:29:31.000Z,2025-12-03T23:38:49.658Z
4020-10,4020-10,4020-10 - JD. NOVO HORIZONTE,Ida,Radial,Sim,-23.565777750000002,-46.446600187499996,Sim,Noite,Quarta,2025-12-03T23:29:49.000Z,2025-12-03T23:38:49.658Z
4021-10,4021-10,4021-10 - METRÔ ITAQUERA,Volta,Radial,Sim,-23.56199025,-46.4504635,Sim,Noite,Quarta,2025-12-03T23:29:49.000Z,2025-12-03T23:38:49.658Z
4021-10,4021-10,4021-10 - VL. CHUCA,Ida,Radial,Sim,-23.542802000000002,-46.470636,Sim,Noite,Quarta,2025-12-03T23:29:40.000Z,2025-12-03T23:38:49.658Z
4024-10,4024-10,4024-10 - COHAB FAZENDA DO CARMO,Volta,Radial,Nao,-23.5651035,-46.41571,Sim,Noite,Quarta,2025-12-03T23:29:46.000Z,2025-12-03T23:38:49.658Z
4024-10,4024-10,4024-10 - E.T. ITAQUERA,Ida,Radial,Nao,-23.566142499999998,-46.424344500000004,Sim,Noite,Quarta,2025-12-03T23:29:35.000Z,2025-12-03T23:38:49.658Z
4025-10,4025-10,4025-10 - METRÔ TATUAPÉ,Ida,Radial,Nao,-23.592771499999998,-46.559416,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
4025-10,4025-10,4025-10 - SÍTIO DAS FIGUEIRAS,Volta,Radial,Nao,-23.603763,-46.55569,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
4027-10,4027-10,4027-10 - HOSP. SÃO MATEUS,Volta,Radial,Nao,-23.622589,-46.44684975,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
4027-10,4027-10,4027-10 - JD. STO. ANDRÉ,Ida,Radial,Nao,-23.591338999999998,-46.489822000000004,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
4027-41,4027-41,4027-41 - MORRO DO CRUZEIRO,Volta,Expressa,Nao,-23.6336065,-46.439575125000005,Sim,Noite,Quarta,2025-12-03T23:29:48.000Z,2025-12-03T23:38:49.658Z
4027-41,4027-41,4027-41 - SÃO MATEUS,Ida,Expressa,Nao,-23.625472000000002,-46.463142000000005,Sim,Noite,Quarta,2025-12-03T23:29:40.000Z,2025-12-03T23:38:49.658Z
4028-10,4028-10,4028-10 - DIV. DE MAUÁ,Ida,Radial,Nao,-23.60428225,-46.48109225,Sim,Noite,Quarta,2025-12-03T23:29:51.000Z,2025-12-03T23:38:49.658Z
4028-10,4028-10,4028-10 - HOSP. SÃO MATEUS,Volta,Radial,Nao,-23.593152,-46.4890015,Sim,Noite,Quarta,2025-12-03T23:29:46.000Z,2025-12-03T23:38:49.658Z
4029-10,4029-10,4029-10 - SÃO MATEUS,Volta,Radial,Nao,-23.612622,-46.481091500000005,Sim,Noite,Quarta,2025-12-03T23:29:51.000Z,2025-12-03T23:38:49.658Z
4029-10,4029-10,4029-10 - TERM. VL PRUDENTE,Ida,Radial,Nao,-23.6120745,-46.477261,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
4030-10,4030-10,4030-10 - FAZENDA DA JUTA,Volta,Radial,Nao,-23.604898499999997,-46.480576,Sim,Noite,Quarta,2025-12-03T23:29:36.000Z,2025-12-03T23:38:49.658Z
4030-10,4030-10,4030-10 - SHOP. ARICANDUVA,Ida,Radial,Nao,-23.6113395,-46.4753625,Sim,Noite,Quarta,2025-12-03T23:29:43.000Z,2025-12-03T23:38:49.658Z
4032-10,4032-10,4032-10 - OBJETIVO UNIP,Ida,Radial,Nao,-23.609676,-46.637005,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
4032-10,4032-10,4032-10 - VL. DAS MERCÊS,Volta,Radial,Nao,-23.62781275,-46.600421,Sim,Noite,Quarta,2025-12-03T23:29:51.000Z,2025-12-03T23:38:49.658Z
4035-10,4035-10,4035-10 - GUAIANASES,Volta,Radial,Nao,-23.557562,-46.399157,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
4035-10,4035-10,4035-10 - METRÔ ITAQUERA,Ida,Radial,Nao,-23.563253000000003,-46.42341075,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
4036-10,4036-10,4036-10 - METRÔ ITAQUERA,Volta,Radial,Nao,-23.550339,-46.509219,Sim,Noite,Quarta,2025-12-03T23:29:46.000Z,2025-12-03T23:38:49.658Z
4036-10,4036-10,4036-10 - TERM. VL. CARRÃO,Ida,Radial,Nao,-23.5536585,-46.466174499999994,Sim,Noite,Quarta,2025-12-03T23:29:40.000Z,2025-12-03T23:38:49.658Z
4037-10,4037-10,4037-10 - CIRCULAR,Ida,Radial,Sim,-23.558422999999998,-46.5229205,Sim,Noite,Quarta,2025-12-03T23:29:47.000Z,2025-12-03T23:38:49.658Z
4037-10,4037-10,4037-10 - TERM. VL. CARRÃO,Volta,Radial,Sim,-23.5580635,-46.522337500000006,Sim,Noite,Quarta,2025-12-03T22:59:27.000Z,2025-12-03T23:38:49.658Z
403A-10,403A-10,403A-10 - CPTM JOSÉ BONIFÁCIO,Volta,Radial,Nao,-23.555628,-46.445049749999995,Sim,Noite,Quarta,2025-12-03T23:29:43.000Z,2025-12-03T23:38:49.658Z
403A-10,403A-10,403A-10 - TERM. PENHA,Ida,Radial,Nao,-23.548436375,-46.460986000000005,Sim,Noite,Quarta,2025-12-03T23:29:46.000Z,2025-12-03T23:38:49.658Z
4051-10,4051-10,4051-10 - CPTM GUAIANASES,Ida,Radial,Nao,-23.546731,-46.4090375,Sim,Noite,Quarta,2025-12-03T23:29:40.000Z,2025-12-03T23:38:49.658Z
4051-10,4051-10,4051-10 - JD. SÃO PAULO,Volta,Radial,Nao,-23.561553500000002,-46.401916,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
4052-10,4052-10,4052-10 - CPTM GUAIANASES,Volta,Radial,Nao,-23.5403225,-46.426030875,Sim,Noite,Quarta,2025-12-03T23:29:46.000Z,2025-12-03T23:38:49.658Z
4052-10,4052-10,4052-10 - METRÔ ITAQUERA,Ida,Radial,Nao,-23.5425595,-46.469581500000004,Sim,Noite,Quarta,2025-12-03T23:29:23.000Z,2025-12-03T23:38:49.658Z
4053-10,4053-10,4053-10 - CPTM GUAIANASES,Ida,Radial,Sim,-23.55744825,-46.39982725,Sim,Noite,Quarta,2025-12-03T23:29:20.000Z,2025-12-03T23:38:49.658Z
4053-10,4053-10,4053-10 - GUAIANASES,Volta,Radial,Sim,-23.555479,-46.391595249999995,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
4055-10,4055-10,4055-10 - CPTM GUAIANASES,Volta,Radial,Sim,-23.5430125,-46.41679,Sim,Noite,Quarta,2025-12-03T23:29:39.000Z,2025-12-03T23:38:49.658Z
4055-10,4055-10,4055-10 - VL. SOLANGE,Ida,Radial,Sim,-23.551133999999998,-46.418865,Sim,Noite,Quarta,2025-12-03T23:29:41.000Z,2025-12-03T23:38:49.658Z
4056-10,4056-10,4056-10 - PQ. BOA ESPERANÇA,Volta,Radial,Nao,-23.612665,-46.476373499999994,Sim,Noite,Quarta,2025-12-03T23:29:52.000Z,2025-12-03T23:38:49.658Z
4056-10,4056-10,4056-10 - TERM. SÃO MATEUS,Ida,Radial,Nao,-23.603914875,-46.461908125,Sim,Noite,Quarta,2025-12-03T23:29:52.000Z,2025-12-03T23:38:49.658Z
407E-10,407E-10,407E-10 - JD. SÃO FRANCISCO (VIA JD. STO. ANDRÉ),Volta,Radial,Nao,-23.56121675,-46.511927625,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
407E-10,407E-10,407E-10 - METRÔ CARRÃO,Ida,Radial,Nao,-23.6278145,-46.445745,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
407F-10,407F-10,407F-10 - METRÔ BELÉM,Ida,Radial,Nao,-23.612544,-46.4763325,Sim,Noite,Quarta,2025-12-03T23:29:38.000Z,2025-12-03T23:38:49.658Z
407F-10,407F-10,407F-10 - TERM. SÃO MATEUS,Volta,Radial,Nao,-23.540139,-46.594167,Sim,Noite,Quarta,2025-12-03T23:29:42.000Z,2025-12-03T23:38:49.658Z
407H-10,407H-10,407H-10 - JD. SÃO FRANCISCO,Volta,Radial,Nao,-23.6276675,-46.445806,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
407H-10,407H-10,407H-10 - METRÔ ITAQUERA,Ida,Radial,Nao,-23.5518925,-46.462776749999996,Sim,Noite,Quarta,2025-12-03T23:29:51.000Z,2025-12-03T23:38:49.658Z
407I-10,407I-10,407I-10 - CONJ. MANOEL DA NÓBREGA,Volta,Radial,Nao,-23.543487624999997,-46.587861749999995,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
407I-10,407I-10,407I-10 - METRÔ BRESSER,Ida,Radial,Nao,-23.54475,-46.59541125,Sim,Noite,Quarta,2025-12-03T23:29:52.000Z,2025-12-03T23:38:49.658Z
407I-21,407I-21,407I-21 - CONJ. MANOEL DA NÓBREGA,Volta,Interbairros,Sim,-23.553893000000002,-46.492528,Sim,Noite,Domingo,2025-11-23T20:29:44.000Z,2025-12-03T23:38:49.658Z
407I-21,407I-21,407I-21 - METRÔ TATUAPÉ,Ida,Interbairros,Sim,-23.548003,-46.525423,Sim,Noite,Domingo,2025-11-23T20:29:26.000Z,2025-12-03T23:38:49.658Z
407J-10,407J-10,407J-10 - JD. SOARES,Volta,Radial,Nao,-23.54269925,-46.41562424999999,Sim,Noite,Quarta,2025-12-03T23:29:48.000Z,2025-12-03T23:38:49.658Z
407J-10,407J-10,407J-10 - METRÔ TATUAPÉ,Ida,Radial,Nao,-23.553662,-46.403915,Sim,Noite,Quarta,2025-12-03T23:29:46.000Z,2025-12-03T23:38:49.658Z
407K-10,407K-10,407K-10 - METRÔ CARRÃO,Ida,Radial,Nao,-23.538742,-46.564669499999994,Sim,Noite,Quarta,2025-12-03T23:29:40.000Z,2025-12-03T23:38:49.658Z
407K-10,407K-10,407K-10 - TERM. SÃO MATEUS,Volta,Radial,Nao,-23.612544,-46.4763325,Sim,Noite,Quarta,2025-12-03T23:29:52.000Z,2025-12-03T23:38:49.658Z
407N-10,407N-10,407N-10 - METRÔ PENHA,Ida,Radial,Nao,-23.5833395,-46.407216,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
407N-10,407N-10,407N-10 - TERM. CID. TIRADENTES,Volta,Radial,Nao,-23.5951315,-46.432561,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
407P-10,407P-10,407P-10 - METRÔ TATUAPÉ,Ida,Radial,Nao,-23.583263,-46.407486,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
407P-10,407P-10,407P-10 - TERM. CID. TIRADENTES,Volta,Radial,Nao,-23.5412365,-46.410338499999995,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
407T-10,407T-10,407T-10 - JD. REDIL,Volta,Radial,Nao,-23.537722,-46.43825875,Sim,Noite,Quarta,2025-12-03T23:21:31.000Z,2025-12-03T23:38:49.658Z
407T-10,407T-10,407T-10 - METRÔ ITAQUERA,Ida,Radial,Nao,-23.535575625,-46.44670825,Sim,Noite,Quarta,2025-12-03T23:29:42.000Z,2025-12-03T23:38:49.658Z
407W-10,407W-10,407W-10 - JD. IV CENTENÁRIO,Volta,Radial,Nao,-23.5893515,-46.500806,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
407W-10,407W-10,407W-10 - METRÔ CARRÃO,Ida,Radial,Nao,-23.583109999999998,-46.505292999999995,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
407Y-10,407Y-10,407Y-10 - METRÔ VL. PRUDENTE,Ida,Radial,Sim,-23.568628,-46.5599095,Sim,Noite,Quarta,2025-12-03T23:29:43.000Z,2025-12-03T23:38:49.658Z
407Y-10,407Y-10,407Y-10 - PQ. SAVOY CITY,Volta,Radial,Sim,-23.578747749999998,-46.579165625,Sim,Noite,Quarta,2025-12-03T23:29:49.000Z,2025-12-03T23:38:49.658Z
4085-10,4085-10,4085-10 - COHAB FAZENDA DO CARMO,Volta,Radial,Nao,-23.5702565,-46.428838,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
4085-10,4085-10,4085-10 - METRÔ ITAQUERA,Ida,Radial,Nao,-23.54688675,-46.461276,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
4086-10,4086-10,4086-10 - CIRCULAR,Ida,Radial,Sim,-23.582992,-46.407729,Sim,Noite,Quarta,2025-12-03T23:29:52.000Z,2025-12-03T23:38:49.658Z
4086-10,4086-10,4086-10 - TERM. CID. TIRADENTES,Volta,Radial,Sim,-23.588372,-46.4089095,Sim,Noite,Quarta,2025-12-03T23:21:18.000Z,2025-12-03T23:38:49.658Z
4087-10,4087-10,4087-10 - E.T. ITAQUERA,Volta,Radial,Sim,-23.53447125,-46.452363,Sim,Noite,Quarta,2025-12-03T23:29:39.000Z,2025-12-03T23:38:49.658Z
4087-10,4087-10,4087-10 - VL. POPULAR,Ida,Radial,Sim,-23.55601,-46.407094,Sim,Noite,Quarta,2025-12-03T23:21:46.000Z,2025-12-03T23:38:49.658Z
408A-10,408A-10,408A-10 - CARDOSO DE ALMEIDA,Ida,Radial,Nao,-23.5455145,-46.6683855,Sim,Noite,Quarta,2025-12-03T23:29:45.000Z,2025-12-03T23:38:49.658Z
408A-10,408A-10,408A-10 - MACHADO DE ASSIS,Volta,Radial,Nao,-23.563046937499998,-46.6325855,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
4092-10,4092-10,4092-10 - SETOR IIB,Ida,Radial,Sim,-23.583092,-46.407334500000005,Sim,Noite,Quarta,2025-12-03T23:29:40.000Z,2025-12-03T23:38:49.658Z
4092-10,4092-10,4092-10 - TERM. CID. TIRADENTES,Volta,Radial,Sim,-23.582958499999997,-46.408029,Sim,Noite,Quarta,2025-12-03T23:29:31.000Z,2025-12-03T23:38:49.658Z
4093-10,4093-10,4093-10 - CID. TIRADENTES,Volta,Radial,Nao,-23.5826465,-46.408255999999994,Sim,Noite,Quarta,2025-12-03T23:29:46.000Z,2025-12-03T23:38:49.658Z
4093-10,4093-10,4093-10 - TERM. CID. TIRADENTES,Ida,Radial,Nao,-23.594143062500002,-46.401923499999995,Sim,Noite,Quarta,2025-12-03T23:29:49.000Z,2025-12-03T23:38:49.658Z
4111-10,4111-10,4111-10 - PÇA. DA REPÚBLICA,Ida,Radial,Sim,-23.5726625,-46.61578575,Sim,Noite,Quarta,2025-12-03T23:29:46.000Z,2025-12-03T23:38:49.658Z
4111-10,4111-10,4111-10 - VL. MONUMENTO,Volta,Radial,Sim,-23.5757215,-46.61681,Sim,Noite,Quarta,2025-12-03T23:29:10.000Z,2025-12-03T23:38:49.658Z
4112-10,4112-10,4112-10 - PÇA. DA REPÚBLICA,Ida,Radial,Sim,-23.546547124999996,-46.637947499999996,Sim,Noite,Quarta,2025-12-03T23:21:38.000Z,2025-12-03T23:38:49.658Z
4112-10,4112-10,4112-10 - STA. MARGARIDA MARIA,Volta,Radial,Sim,-23.544515125,-46.644026874999994,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
4113-10,4113-10,4113-10 - GENTIL DE MOURA,Volta,Radial,Sim,-23.566008,-46.632290499999996,Sim,Noite,Quarta,2025-12-03T23:29:43.000Z,2025-12-03T23:38:49.658Z
4113-10,4113-10,4113-10 - PÇA. DA REPÚBLICA,Ida,Radial,Sim,-23.60155975,-46.612840250000005,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
4115-10,4115-10,4115-10 - PÇA. DA REPÚBLICA,Ida,Radial,Sim,-23.5494175,-46.62917,Sim,Noite,Quarta,2025-12-03T23:29:28.000Z,2025-12-03T23:38:49.658Z
4115-10,4115-10,4115-10 - SHOP. PLAZA SUL,Volta,Radial,Sim,-23.62159825,-46.62854025,Sim,Noite,Quarta,2025-12-03T23:29:48.000Z,2025-12-03T23:38:49.658Z
4210-10,4210-10,4210-10 - TERM. CID. TIRADENTES,Volta,Radial,Nao,-23.535095,-46.5766945,Sim,Noite,Quarta,2025-12-03T23:29:48.000Z,2025-12-03T23:38:49.658Z
4210-10,4210-10,4210-10 - TERM. PQ. D. PEDRO II,Ida,Radial,Nao,-23.535948249999997,-46.5859485,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
4310-10,4310-10,4310-10 - E.T. ITAQUERA,Volta,Radial,Nao,-23.551575874999997,-46.608794625,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
4310-10,4310-10,4310-10 - TERM. PQ. D. PEDRO II,Ida,Radial,Nao,-23.546901,-46.630836,Sim,Noite,Quarta,2025-12-03T23:29:48.000Z,2025-12-03T23:38:49.658Z
4311-10,4311-10,4311-10 - TERM. PQ. D. PEDRO II,Ida,Radial,Nao,-23.6135545,-46.476344499999996,Sim,Noite,Quarta,2025-12-03T23:29:48.000Z,2025-12-03T23:38:49.658Z
4311-10,4311-10,4311-10 - TERM. SÃO MATEUS,Volta,Radial,Nao,-23.5419435,-46.5800865,Sim,Noite,Quarta,2025-12-03T23:29:40.000Z,2025-12-03T23:38:49.658Z
4313-10,4313-10,4313-10 - TERM. CID. TIRADENTES,Volta,Radial,Nao,-23.58515475,-46.48909475000001,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
4313-10,4313-10,4313-10 - TERM. PQ. D. PEDRO II,Ida,Radial,Nao,-23.536997874999997,-46.558906625,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
4314-10,4314-10,4314-10 - INÁCIO MONTEIRO,Volta,Radial,Nao,-23.565846999999998,-46.416027,Sim,Noite,Quarta,2025-12-03T23:29:48.000Z,2025-12-03T23:38:49.658Z
4314-10,4314-10,4314-10 - TERM. PQ. D. PEDRO II,Ida,Radial,Nao,-23.5507965,-46.6079395,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
4314-21,4314-21,4314-21 - INÁCIO MONTEIRO,Volta,Interbairros,Nao,-23.558422999999998,-46.5229205,Sim,Noite,Domingo,2025-11-30T21:57:50.000Z,2025-12-03T23:38:49.658Z
4314-21,4314-21,4314-21 - TERM. VL. CARRÃO,Ida,Interbairros,Nao,-23.55692725,-46.4740855,Sim,Noite,Domingo,2025-11-30T21:57:47.000Z,2025-12-03T23:38:49.658Z
4718-10,4718-10,4718-10 - JD. CELESTE,Volta,Radial,Sim,-23.59914325,-46.63838525,Sim,Noite,Quarta,2025-12-03T23:29:37.000Z,2025-12-03T23:38:49.658Z
4718-10,4718-10,4718-10 - METRÔ STA. CRUZ,Ida,Radial,Sim,-23.65083,-46.6142375,Sim,Noite,Quarta,2025-12-03T23:29:37.000Z,2025-12-03T23:38:49.658Z
4725-10,4725-10,4725-10 - SHOP. IBIRAPUERA,Ida,Radial,Sim,-23.62598775,-46.61399675,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
4725-10,4725-10,4725-10 - VL. BRASILINA,Volta,Radial,Sim,-23.610132,-46.6389045,Sim,Noite,Quarta,2025-12-03T23:29:35.000Z,2025-12-03T23:38:49.658Z
4726-10,4726-10,4726-10 - METRÔ TATUAPÉ,Ida,Radial,Nao,-23.566360500000002,-46.601938000000004,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
4726-10,4726-10,4726-10 - MOOCA,Volta,Radial,Nao,-23.565360749999996,-46.60354775,Sim,Noite,Quarta,2025-12-03T23:29:42.000Z,2025-12-03T23:38:49.658Z
4735-10,4735-10,4735-10 - JD. VERA CRUZ,Ida,Radial,Sim,-23.622600249999998,-46.46939375,Sim,Noite,Quarta,2025-12-03T23:21:46.000Z,2025-12-03T23:38:49.658Z
4735-10,4735-10,4735-10 - SÃO MATEUS,Volta,Radial,Sim,-23.610017,-46.480343500000004,Sim,Noite,Quarta,2025-12-03T23:29:49.000Z,2025-12-03T23:38:49.658Z
476L-10,476L-10,476L-10 - LAR ESC. SÃO FRANCISCO,Ida,Radial,Sim,-23.599684000000003,-46.6422255,Sim,Noite,Quarta,2025-12-03T23:29:45.000Z,2025-12-03T23:38:49.658Z
476L-10,476L-10,476L-10 - METRÔ VL. MARIANA,Volta,Radial,Sim,-23.59716675,-46.6369495,Sim,Noite,Quarta,2025-12-03T22:49:50.000Z,2025-12-03T23:38:49.658Z
